VTX, IDX, POSITION0.x, POSITION0.y, POSITION0.z, POSITION0.w, NORMAL0.x, NORMAL0.y, NORMAL0.z, NORMAL0.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, POSITION6.x, POSITION6.y, POSITION6.z, POSITION6.w, POSITION7.x, POSITION7.y, POSITION7.z, POSITION7.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w
3466, 2030, -8.60156, -1.75586,  70.6875,  1.00,  0.49804,  0.00,  0.48627,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3467, 2027, -9.42969, -1.75586,  70.6875,  1.00,  0.00784,  0.49412,  0.57647,  0.00,  0.57647,  0.47451,  0.98824,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3468, 2031, -9.65625, -3.32031,  66.75,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3469, 2032, -9.58594, -3.31641,  66.8125,  1.00,  0.49804,  0.99608,  0.51765,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3470, 2033, -10.40625, -3.31641,  66.8125,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3471, 2033, -10.40625, -3.31641,  66.8125,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3472, 2034, -10.48438, -3.32031,  66.75,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3473, 2031, -9.65625, -3.32031,  66.75,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3474, 2035, -9.73438, -3.32813,  66.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3475, 2031, -9.65625, -3.32031,  66.75,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3476, 2034, -10.48438, -3.32031,  66.75,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3477, 2034, -10.48438, -3.32031,  66.75,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3478, 2036, -10.55469, -3.32813,  66.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3479, 2035, -9.73438, -3.32813,  66.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3480, 2037, -9.69531, -3.33008,  66.1875,  1.00,  0.49804,  0.00,  0.47843,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3481, 2035, -9.73438, -3.32813,  66.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3482, 2036, -10.55469, -3.32813,  66.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3483, 2036, -10.55469, -3.32813,  66.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3484, 2038, -10.51563, -3.33008,  66.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3485, 2037, -9.69531, -3.33008,  66.1875,  1.00,  0.49804,  0.00,  0.47843,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3486, 2039, -9.41406, -3.32813,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3487, 2037, -9.69531, -3.33008,  66.1875,  1.00,  0.49804,  0.00,  0.47843,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3488, 2038, -10.51563, -3.33008,  66.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3489, 2038, -10.51563, -3.33008,  66.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3490, 2040, -10.23438, -3.32813,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3491, 2039, -9.41406, -3.32813,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3492, 2041, -8.65625, -3.19922,  72.6875,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3493, 2042, -8.57813, -3.19727,  72.8125,  1.00,  0.49804,  0.5098,  0.99608,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3494, 2043, -9.40625, -3.19727,  72.8125,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3495, 2043, -9.40625, -3.19727,  72.8125,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3496, 2044, -9.47656, -3.19922,  72.6875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3497, 2041, -8.65625, -3.19922,  72.6875,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3498, 2045, -8.71875, -3.20703,  72.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3499, 2041, -8.65625, -3.19922,  72.6875,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3500, 2044, -9.47656, -3.19922,  72.6875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3501, 2044, -9.47656, -3.19922,  72.6875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3502, 2046, -9.53906, -3.20703,  72.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3503, 2045, -8.71875, -3.20703,  72.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3504, 2047, -8.44531, -3.20703,  72.1875,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3505, 2045, -8.71875, -3.20703,  72.3125,  1.00,  0.49804,  0.00,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3506, 2046, -9.53906, -3.20703,  72.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3507, 2046, -9.53906, -3.20703,  72.3125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.57647,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3508, 2048, -9.27344, -3.20703,  72.1875,  1.00,  0.26667,  0.48235,  0.05882,  0.00,  0.93725,  0.4902,  0.26667,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3509, 2047, -8.44531, -3.20703,  72.1875,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3510, 2049, -9.69531, -0.99365,  66.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3511, 2050, -9.41406, -0.99561,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3512, 2051, -10.23438, -0.99561,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3513, 2051, -10.23438, -0.99561,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3514, 2052, -10.51563, -0.99365,  66.1875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.41569,  0.42745,  0.01176,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3515, 2049, -9.69531, -0.99365,  66.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3516, 2053, -9.58594, -1.00684,  66.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3517, 2049, -9.69531, -0.99365,  66.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3518, 2052, -10.51563, -0.99365,  66.1875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.41569,  0.42745,  0.01176,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3519, 2052, -10.51563, -0.99365,  66.1875,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.41569,  0.42745,  0.01176,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3520, 2054, -10.40625, -1.00684,  66.8125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.41569,  0.42745,  0.01176,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3521, 2053, -9.58594, -1.00684,  66.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3522, 2055, -9.125, -1.12891,  72.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3523, 2056, -9.40625, -3.19727,  72.8125,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3524, 2057, -8.57813, -3.19727,  72.8125,  1.00,  0.49804,  0.5098,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3525, 2057, -8.57813, -3.19727,  72.8125,  1.00,  0.49804,  0.5098,  0.99608,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3526, 2058, -8.30469, -1.12891,  72.75,  1.00,  0.49804,  0.00,  0.51765,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3527, 2055, -9.125, -1.12891,  72.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3528, 2059, -9.40625, -1.12695,  72.8125,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.58039,  0.58039,  0.98039,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3529, 2060, -9.125, -1.12891,  72.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3530, 2061, -8.30469, -1.12891,  72.75,  1.00,  0.49804,  0.00,  0.51765,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3531, 2061, -8.30469, -1.12891,  72.75,  1.00,  0.49804,  0.00,  0.51765,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3532, 2062, -8.57813, -1.12695,  72.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3533, 2059, -9.40625, -1.12695,  72.8125,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.58039,  0.58039,  0.98039,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3534, 2063, -9.27344, -3.20703,  72.1875,  1.00,  0.26667,  0.48235,  0.05882,  0.00,  0.93725,  0.4902,  0.26667,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3535, 2064, -9.27344, -1.11719,  72.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3536, 2065, -8.44531, -1.11719,  72.1875,  1.00,  0.49804,  0.99608,  0.47843,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3537, 2065, -8.44531, -1.11719,  72.1875,  1.00,  0.49804,  0.99608,  0.47843,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3538, 2066, -8.44531, -3.20703,  72.1875,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3539, 2063, -9.27344, -3.20703,  72.1875,  1.00,  0.26667,  0.48235,  0.05882,  0.00,  0.93725,  0.4902,  0.26667,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3540, 2067, -8.67969, -1.11523,  72.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3541, 2068, -8.44531, -1.11719,  72.1875,  1.00,  0.49804,  0.99608,  0.47843,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3542, 2069, -9.27344, -1.11719,  72.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3543, 2069, -9.27344, -1.11719,  72.1875,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3544, 2070, -9.50, -1.11523,  72.1875,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.41569,  0.41569,  0.01569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3545, 2067, -8.67969, -1.11523,  72.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3546, 2071, -8.57813, -1.12695,  72.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3547, 2067, -8.67969, -1.11523,  72.1875,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3548, 2070, -9.50, -1.11523,  72.1875,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.41569,  0.41569,  0.01569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3549, 2070, -9.50, -1.11523,  72.1875,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.41569,  0.41569,  0.01569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3550, 2072, -9.40625, -1.12695,  72.8125,  1.00,  0.00784,  0.51373,  0.58039,  0.00,  0.41569,  0.41569,  0.01569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3551, 2071, -8.57813, -1.12695,  72.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3552, 2073, -10.23438, -3.32813,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3553, 2074, -10.23438, -0.99561,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3554, 2075, -9.41406, -0.99561,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3555, 2075, -9.41406, -0.99561,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3556, 2076, -9.41406, -3.32813,  66.125,  1.00,  0.49804,  0.49804,  0.00,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3557, 2073, -10.23438, -3.32813,  66.125,  1.00,  0.41569,  0.49804,  0.00784,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3558, 2077, -10.40625, -1.00684,  66.8125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3559, 2078, -10.13281, -1.00879,  66.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.98824,  0.49804,  0.41569,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3560, 2079, -9.30469, -1.00879,  66.75,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3561, 2079, -9.30469, -1.00879,  66.75,  1.00,  0.49804,  0.49804,  0.99608,  0.00,  0.99608,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3562, 2080, -9.58594, -1.00684,  66.8125,  1.00,  0.49804,  0.99608,  0.5098,  0.00,  0.99608,  0.49804,  0.49804,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3563, 2077, -10.40625, -1.00684,  66.8125,  1.00,  0.00784,  0.5098,  0.58039,  0.00,  0.58039,  0.56863,  0.98431,  0.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3564, 2081, -10.13281, -1.00879,  66.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3565, 2082, -10.13281, -3.31445,  66.75,  1.00,  0.58039,  0.49804,  0.98824,  0.00,  0.00784,  0.49804,  0.58039,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
3566, 2083, -9.30469, -3.31445,  66.75,  1.00,  0.49804,  0.99608,  0.51765,  0.00,  0.00,  0.49804,  0.49804,  0.99608,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00,  0.00,  0.00,  0.00,  1.00
